일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2016/01/05","1930.53","11.77","0.61","1911.93","1937.57","1911.93","446549.0","4197594.0","1.22262174E9"
"2016/01/04","1918.76","-42.55","-2.17","1954.47","1954.52","1918.76","359018.0","3966274.0","1.215384387E9"
"2015/12/30","1961.31","-5.00","-0.25","1973.03","1974.67","1958.78","304463.0","3706627.0","1.242832089E9"
"2015/12/29","1966.31","2.25","0.11","1956.49","1968.57","1946.21","401428.0","3798204.0","1.245674313E9"
"2015/12/28","1964.06","-26.59","-1.34","1990.59","1991.19","1964.06","396643.0","3840600.0","1.245487966E9"
"2015/12/24","1990.65","-8.57","-0.43","2009.34","2009.99","1990.65","504620.0","3617395.0","1.260855414E9"
"2015/12/23","1999.22","6.66","0.33","1994.20","2007.42","1989.30","502367.0","4345763.0","1.266100583E9"
"2015/12/22","1992.56","11.37","0.57","1984.37","1992.72","1971.32","577236.0","4181140.0","1.261894716E9"
"2015/12/21","1981.19","5.87","0.30","1974.26","1986.66","1968.14","539596.0","3594695.0","1.254807195E9"
"2015/12/18","1975.32","-2.64","-0.13","1960.32","1981.42","1958.12","677729.0","4218016.0","1.251129346E9"
"2015/12/17","1977.96","8.56","0.43","1984.06","1987.83","1967.64","379574.0","3923864.0","1.253042882E9"
"2015/12/16","1969.40","36.43","1.88","1950.15","1975.63","1950.05","475098.0","4306031.0","1.247470364E9"
"2015/12/15","1932.97","5.15","0.27","1935.82","1938.04","1925.75","434738.0","3643732.0","1.224352614E9"
"2015/12/14","1927.82","-20.80","-1.07","1926.36","1930.40","1919.22","439741.0","4272255.0","1.221052368E9"
"2015/12/11","1948.62","-3.45","-0.18","1952.82","1961.00","1943.67","380713.0","4126570.0","1.234143722E9"
"2015/12/10","1952.07","3.83","0.20","1947.21","1956.84","1940.40","377849.0","4699413.0","1.236360404E9"
"2015/12/09","1948.24","-0.80","-0.04","1951.39","1956.70","1944.78","378095.0","3690506.0","1.234234604E9"
"2015/12/08","1949.04","-14.63","-0.75","1964.22","1971.07","1948.43","406176.0","3632715.0","1.234740686E9"
"2015/12/07","1963.67","-10.73","-0.54","1987.62","1988.04","1963.66","382133.0","3396773.0","1.245865766E9"
"2015/12/04","1974.40","-19.67","-0.99","1972.16","1983.02","1970.48","379466.0","3297515.0","1.253193062E9"
"2015/12/03","1994.07","-15.22","-0.76","2000.20","2000.20","1981.59","365870.0","3515393.0","1.265264412E9"
"2015/12/02","2009.29","-14.64","-0.72","2026.08","2026.19","2009.29","631315.0","4415990.0","1.275060982E9"
"2015/12/01","2023.93","31.96","1.60","2001.51","2026.33","2001.51","573342.0","4902802.0","1.284539542E9"
"2015/11/30","1991.97","-37.02","-1.82","2022.38","2022.38","1987.12","452866.0","6538490.0","1.263656186E9"
"2015/11/27","2028.99","-1.69","-0.08","2038.71","2038.72","2026.40","481951.0","4005776.0","1.286995052E9"
"2015/11/26","2030.68","21.26","1.06","2014.88","2033.18","2014.88","454457.0","4428687.0","1.288215418E9"
"2015/11/25","2009.42","-6.87","-0.34","2018.24","2018.93","2007.91","391647.0","4256142.0","1.274840957E9"
"2015/11/24","2016.29","12.59","0.63","2004.29","2019.95","2003.06","417005.0","4362321.0","1.27947582E9"
"2015/11/23","2003.70","13.84","0.70","1995.92","2008.34","1992.86","383231.0","4481649.0","1.271487516E9"
"2015/11/20","1989.86","0.95","0.05","1988.96","1993.97","1985.93","413656.0","4032701.0","1.26318253E9"
"2015/11/19","1988.91","26.03","1.33","1976.94","1988.92","1972.85","422517.0","5130497.0","1.263302131E9"
"2015/11/18","1962.88","-0.70","-0.04","1967.25","1973.16","1961.43","541860.0","4611918.0","1.245925943E9"
"2015/11/17","1963.58","20.56","1.06","1967.36","1974.08","1959.22","417559.0","4510066.0","1.245962998E9"
"2015/11/16","1943.02","-30.27","-1.53","1945.68","1956.09","1942.85","433427.0","5358919.0","1.232730118E9"
"2015/11/13","1973.29","-20.07","-1.01","1975.97","1981.27","1969.71","342313.0","4261918.0","1.251364867E9"
"2015/11/12","1993.36","-3.91","-0.20","1997.32","1998.66","1991.28","389445.0","3492604.0","1.26387564E9"
"2015/11/11","1997.27","0.68","0.03","1993.81","2001.73","1983.14","286567.0","3874412.0","1.26624086E9"
"2015/11/10","1996.59","-29.11","-1.44","2015.45","2015.45","1988.54","417458.0","5734870.0","1.265046203E9"
"2015/11/09","2025.70","-15.37","-0.75","2038.59","2038.59","2022.52","435389.0","6058318.0","1.283538895E9"
"2015/11/06","2041.07","-8.34","-0.41","2048.17","2055.14","2038.46","465030.0","4590162.0","1.293197659E9"
"2015/11/05","2049.41","-3.36","-0.16","2049.30","2050.44","2039.93","349079.0","4024588.0","1.296940923E9"
"2015/11/04","2052.77","4.37","0.21","2053.51","2056.12","2042.38","545086.0","4953164.0","1.299093722E9"
"2015/11/03","2048.40","13.16","0.65","2042.60","2053.24","2040.75","591737.0","5797182.0","1.296486161E9"
"2015/11/02","2035.24","5.77","0.28","2033.15","2036.05","2028.20","366382.0","4771553.0","1.288909458E9"
"2015/10/30","2029.47","-4.69","-0.23","2034.78","2038.56","2027.80","380671.0","6187956.0","1.284928132E9"
"2015/10/29","2034.16","-8.35","-0.41","2050.97","2064.72","2032.56","481349.0","6261445.0","1.284194609E9"
"2015/10/28","2042.51","-2.14","-0.10","2045.67","2045.67","2032.39","402201.0","5094460.0","1.288005914E9"
"2015/10/27","2044.65","-3.43","-0.17","2043.52","2045.81","2036.22","449155.0","4095909.0","1.28886411E9"
"2015/10/26","2048.08","7.68","0.38","2049.41","2049.60","2039.97","459950.0","4343328.0","1.291107718E9"
"2015/10/23","2040.40","17.40","0.86","2043.67","2054.82","2036.92","648999.0","5384801.0","1.286286064E9"
"2015/10/22","2023.00","-19.98","-0.98","2040.43","2042.57","2019.53","695814.0","5951986.0","1.275462393E9"
"2015/10/21","2042.98","3.62","0.18","2039.25","2053.95","2035.59","668945.0","5438631.0","1.287677503E9"
"2015/10/20","2039.36","9.09","0.45","2031.50","2040.24","2026.67","958060.0","4787760.0","1.280746439E9"
"2015/10/19","2030.27","0.01","0.00","2032.36","2036.30","2022.25","726843.0","4283441.0","1.275173624E9"
"2015/10/16","2030.26","-3.01","-0.15","2037.98","2038.06","2025.19","550798.0","5350548.0","1.275140481E9"
"2015/10/15","2033.27","23.72","1.18","2008.29","2035.80","2007.46","498901.0","4655278.0","1.277356778E9"
"2015/10/14","2009.55","-9.50","-0.47","2014.47","2016.14","2002.63","644803.0","5031597.0","1.262498317E9"
"2015/10/13","2019.05","-2.58","-0.13","2021.20","2024.50","2010.16","604996.0","5193985.0","1.267759092E9"
"2015/10/12","2021.63","2.10","0.10","2022.33","2030.92","2015.43","635085.0","6219312.0","1.269227363E9"
"2015/10/08","2019.53","13.69","0.68","2016.36","2020.19","1998.66","700993.0","6259808.0","1.268109506E9"
"2015/10/07","2005.84","15.19","0.76","1995.87","2006.24","1994.55","761720.0","6195453.0","1.259986163E9"
"2015/10/06","1990.65","12.40","0.63","1996.29","1998.02","1985.17","661636.0","5633450.0","1.249178502E9"
"2015/10/05","1978.25","8.57","0.44","1981.60","1994.65","1975.55","545634.0","4651118.0","1.241237367E9"
"2015/10/02","1969.68","-9.64","-0.49","1979.41","1985.57","1969.68","1030977.0","5277113.0","1.236240729E9"
"2015/10/01","1979.32","16.51","0.84","1963.55","1986.01","1958.63","678978.0","5229856.0","1.240669928E9"
"2015/09/30","1962.81","19.96","1.03","1915.46","1962.84","1915.04","546992.0","5655560.0","1.230579424E9"
"2015/09/25","1942.85","-4.25","-0.22","1948.30","1951.94","1932.49","796574.0","4311737.0","1.217368815E9"
"2015/09/24","1947.10","2.46","0.13","1956.94","1958.73","1944.31","921265.0","5080728.0","1.220294717E9"
"2015/09/23","1944.64","-37.42","-1.89","1960.33","1968.16","1944.51","856989.0","5433916.0","1.218891581E9"
"2015/09/22","1982.06","17.38","0.88","1973.54","1983.99","1966.05","696372.0","4534815.0","1.242197297E9"
"2015/09/21","1964.68","-31.27","-1.57","1973.24","1980.80","1960.11","376423.0","3858232.0","1.230985524E9"
"2015/09/18","1995.95","19.46","0.98","1978.39","1996.47","1964.12","523798.0","6807801.0","1.250560937E9"
"2015/09/17","1976.49","1.04","0.05","1989.07","1989.07","1972.93","510173.0","5676960.0","1.238718462E9"
"2015/09/16","1975.45","37.89","1.96","1949.49","1978.68","1949.15","584758.0","5959319.0","1.238163363E9"
"2015/09/15","1937.56","6.10","0.32","1930.44","1938.90","1927.62","390824.0","4067673.0","1.214290196E9"
"2015/09/14","1931.46","-9.91","-0.51","1947.65","1948.02","1921.45","362915.0","4136992.0","1.209580982E9"
"2015/09/11","1941.37","-20.74","-1.06","1942.88","1951.26","1939.73","503010.0","4679790.0","1.215172342E9"
"2015/09/10","1962.11","27.91","1.44","1918.42","1962.11","1915.44","460345.0","5498232.0","1.227341573E9"
"2015/09/09","1934.20","55.52","2.96","1903.28","1934.20","1902.93","516171.0","5303536.0","1.210916528E9"
"2015/09/08","1878.68","-4.54","-0.24","1889.14","1894.56","1868.48","391891.0","4759166.0","1.1769126E9"
"2015/09/07","1883.22","-2.82","-0.15","1883.36","1895.99","1870.59","288157.0","3785322.0","1.179516488E9"
"2015/09/04","1886.04","-29.49","-1.54","1921.81","1923.06","1879.94","361090.0","4688499.0","1.180704916E9"
"2015/09/03","1915.53","0.31","0.02","1929.78","1931.19","1911.17","297283.0","4624097.0","1.198605654E9"
"2015/09/02","1915.22","0.99","0.05","1886.14","1920.62","1883.50","342022.0","5014264.0","1.196968638E9"
"2015/09/01","1914.23","-27.26","-1.40","1934.44","1939.67","1914.22","324479.0","4831116.0","1.196137315E9"
"2015/08/31","1941.49","3.82","0.20","1934.12","1941.49","1925.52","350943.0","6024472.0","1.212680898E9"
"2015/08/28","1937.67","29.67","1.56","1932.39","1938.61","1927.39","446751.0","6519469.0","1.209654494E9"
"2015/08/27","1908.00","13.91","0.73","1912.42","1920.39","1898.98","482661.0","6719363.0","1.191319289E9"
"2015/08/26","1894.09","47.46","2.57","1843.70","1895.45","1835.58","453387.0","6849271.0","1.182380356E9"
"2015/08/25","1846.63","16.82","0.92","1840.94","1864.30","1806.79","451587.0","6679761.0","1.153956825E9"
"2015/08/24","1829.81","-46.26","-2.47","1860.03","1872.86","1800.75","415178.0","6235256.0","1.143177407E9"
"2015/08/21","1876.07","-38.48","-2.01","1862.79","1886.49","1856.91","512314.0","6834430.0","1.172659638E9"
"2015/08/20","1914.55","-24.83","-1.28","1929.43","1933.79","1912.55","397527.0","5157649.0","1.196321599E9"
"2015/08/19","1939.38","-16.88","-0.86","1954.56","1959.51","1915.91","506786.0","7253388.0","1.211657714E9"
"2015/08/18","1956.26","-12.26","-0.62","1977.61","1979.33","1954.35","472766.0","5607258.0","1.221559996E9"
"2015/08/17","1968.52","-14.94","-0.75","1991.05","1991.05","1968.44","561574.0","4622504.0","1.228555722E9"
"2015/08/13","1983.46","7.99","0.40","1975.47","1990.70","1966.02","376591.0","5178551.0","1.239674654E9"
"2015/08/12","1975.47","-11.18","-0.56","1980.04","1989.10","1948.91","524252.0","6860222.0","1.235286893E9"
"2015/08/11","1986.65","-16.52","-0.82","2020.15","2021.81","1986.46","366408.0","5080635.0","1.242034736E9"
"2015/08/10","2003.17","-7.06","-0.35","2008.44","2008.55","1993.96","308327.0","4491921.0","1.252313277E9"
"2015/08/07","2010.23","-3.06","-0.15","2009.39","2012.90","2001.13","334578.0","4744990.0","1.256006486E9"
"2015/08/06","2013.29","-16.47","-0.81","2037.26","2038.41","2011.60","340507.0","5884337.0","1.257563011E9"
"2015/08/05","2029.76","1.77","0.09","2027.22","2035.25","2022.98","319212.0","5064871.0","1.268581539E9"
"2015/08/04","2027.99","19.50","0.97","2007.75","2027.99","2007.66","388790.0","5020051.0","1.267664208E9"
"2015/08/03","2008.49","-21.67","-1.07","2026.25","2026.25","2005.21","358746.0","5118528.0","1.255710752E9"
"2015/07/31","2030.16","11.13","0.55","2026.98","2030.16","2004.70","448192.0","6285953.0","1.268862612E9"
"2015/07/30","2019.03","-18.59","-0.91","2040.24","2044.93","2019.03","509318.0","6809942.0","1.262118199E9"
"2015/07/29","2037.62","-1.48","-0.07","2053.62","2055.95","2037.62","520573.0","6702194.0","1.272961246E9"
"2015/07/28","2039.10","0.29","0.01","2026.33","2045.55","2015.91","498527.0","6616942.0","1.273289346E9"
"2015/07/27","2038.81","-7.15","-0.35","2034.82","2048.15","2032.44","543243.0","6377311.0","1.273665527E9"
"2015/07/24","2045.96","-19.11","-0.93","2060.66","2060.66","2040.30","611869.0","6152505.0","1.277379658E9"
"2015/07/23","2065.07","0.34","0.02","2068.93","2069.20","2053.52","739793.0","6236606.0","1.289026392E9"
"2015/07/22","2064.73","-18.89","-0.91","2071.06","2075.94","2059.45","1160824.0","6842552.0","1.288606919E9"
"2015/07/21","2083.62","10.31","0.50","2082.18","2088.24","2069.21","727407.0","6566887.0","1.299896412E9"
"2015/07/20","2073.31","-3.48","-0.17","2077.09","2081.43","2068.19","870680.0","6032627.0","1.293193523E9"
"2015/07/17","2076.79","-11.10","-0.53","2101.22","2101.22","2068.36","819227.0","8471374.0","1.295334485E9"
"2015/07/16","2087.89","14.98","0.72","2073.29","2088.33","2071.02","697930.0","7511197.0","1.30088333E9"
"2015/07/15","2072.91","13.68","0.66","2068.38","2079.90","2060.66","619129.0","7571106.0","1.291539233E9"
"2015/07/14","2059.23","-2.29","-0.11","2070.44","2070.44","2052.21","503078.0","6807343.0","1.282991294E9"
"2015/07/13","2061.52","30.35","1.49","2033.25","2063.28","2030.21","426287.0","6234782.0","1.284730942E9"
"2015/07/10","2031.17","3.36","0.17","2036.89","2037.84","2024.76","381307.0","6694045.0","1.266003543E9"
"2015/07/09","2027.81","11.60","0.58","2000.19","2027.81","1983.78","408458.0","7076332.0","1.263596381E9"
"2015/07/08","2016.21","-24.08","-1.18","2045.88","2046.33","2010.83","453118.0","7561890.0","1.256567111E9"
"2015/07/07","2040.29","-13.64","-0.66","2067.04","2067.93","2028.98","502809.0","8282446.0","1.270619129E9"
"2015/07/06","2053.93","-50.48","-2.40","2076.06","2089.86","2052.23","474043.0","6359280.0","1.279274183E9"
"2015/07/03","2104.41","-2.92","-0.14","2107.51","2109.68","2094.02","419549.0","5993989.0","1.310771039E9"
"2015/07/02","2107.33","9.44","0.45","2107.11","2110.81","2098.76","565339.0","7123090.0","1.313180646E9"
"2015/07/01","2097.89","23.69","1.14","2077.27","2100.34","2072.54","471566.0","5887524.0","1.307385643E9"
"2015/06/30","2074.20","13.71","0.67","2054.83","2075.02","2049.44","392413.0","5653578.0","1.293129967E9"
"2015/06/29","2060.49","-29.77","-1.42","2056.44","2068.85","2054.33","503807.0","6207218.0","1.284489136E9"
"2015/06/26","2090.26","5.20","0.25","2083.40","2097.01","2080.79","492774.0","6345469.0","1.301822077E9"
"2015/06/25","2085.06","-0.47","-0.02","2077.84","2088.16","2073.95","575912.0","5935775.0","1.298501594E9"
"2015/06/24","2085.53","4.33","0.21","2086.69","2087.68","2076.78","400754.0","5340099.0","1.299458967E9"
"2015/06/23","2081.20","26.04","1.27","2071.30","2086.09","2066.21","329799.0","5293354.0","1.296185989E9"
"2015/06/22","2055.16","8.20","0.40","2059.60","2068.07","2050.30","266962.0","4320381.0","1.279769868E9"
"2015/06/19","2046.96","5.08","0.25","2056.54","2057.71","2044.71","400329.0","5649939.0","1.274578489E9"
"2015/06/18","2041.88","7.02","0.34","2046.19","2052.00","2036.78","390973.0","5324239.0","1.271691513E9"
"2015/06/17","2034.86","6.14","0.30","2035.48","2037.12","2021.50","354723.0","5112642.0","1.267459896E9"
"2015/06/16","2028.72","-13.60","-0.67","2045.01","2045.77","2008.46","381408.0","6360420.0","1.262980145E9"
"2015/06/15","2042.32","-9.85","-0.48","2041.07","2049.68","2033.72","313946.0","4968902.0","1.271122016E9"
"2015/06/12","2052.17","-4.44","-0.22","2068.45","2074.78","2044.87","388258.0","6152211.0","1.277287528E9"
"2015/06/11","2056.61","5.29","0.26","2065.07","2065.07","2051.10","457020.0","7628903.0","1.279618526E9"
"2015/06/10","2051.32","-12.71","-0.62","2079.13","2080.03","2049.13","427361.0","6260203.0","1.276549989E9"
"2015/06/09","2064.03","-1.16","-0.06","2063.40","2073.75","2057.21","421881.0","5606086.0","1.284380957E9"
"2015/06/08","2065.19","-2.91","-0.14","2068.51","2068.51","2056.50","393564.0","5600602.0","1.285935551E9"
"2015/06/05","2068.10","-4.76","-0.23","2062.22","2075.02","2060.91","394291.0","6196819.0","1.288676222E9"
"2015/06/04","2072.86","9.70","0.47","2070.49","2082.60","2062.75","400364.0","7425342.0","1.29180143E9"
"2015/06/03","2063.16","-15.48","-0.74","2078.51","2087.95","2059.34","541167.0","6612354.0","1.285026881E9"
"2015/06/02","2078.64","-23.73","-1.13","2102.62","2107.17","2076.16","520056.0","7029220.0","1.294288904E9"
"2015/06/01","2102.37","-12.43","-0.59","2110.12","2110.88","2086.00","426928.0","5897428.0","1.310109641E9"
"2015/05/29","2114.80","3.91","0.19","2109.38","2123.39","2106.70","456143.0","7898248.0","1.318606947E9"
"2015/05/28","2110.89","3.39","0.16","2117.77","2123.52","2110.89","416116.0","6847486.0","1.315524158E9"
"2015/05/27","2107.50","-36.00","-1.68","2133.49","2134.95","2103.64","439029.0","8038776.0","1.313307991E9"
"2015/05/26","2143.50","-2.60","-0.12","2146.47","2148.70","2130.30","381383.0","6664711.0","1.335922314E9"
"2015/05/22","2146.10","23.29","1.10","2131.11","2146.10","2126.88","444585.0","6084899.0","1.3367586E9"
"2015/05/21","2122.81","-16.73","-0.78","2139.68","2140.60","2121.49","398146.0","5683597.0","1.322590771E9"
"2015/05/20","2139.54","18.69","0.88","2128.01","2140.24","2125.49","452114.0","6080979.0","1.332753718E9"
"2015/05/19","2120.85","7.13","0.34","2114.29","2126.89","2107.62","418480.0","5758117.0","1.320658615E9"
"2015/05/18","2113.72","7.22","0.34","2108.15","2113.72","2099.48","445155.0","5853343.0","1.316383346E9"
"2015/05/15","2106.50","-13.83","-0.65","2132.53","2134.36","2104.77","491706.0","6152414.0","1.311860888E9"
"2015/05/14","2120.33","6.17","0.29","2115.59","2121.68","2111.72","430833.0","5117208.0","1.320368108E9"
"2015/05/13","2114.16","17.39","0.83","2100.10","2115.36","2100.08","377032.0","5001954.0","1.315899887E9"
"2015/05/12","2096.77","-0.61","-0.03","2100.63","2101.72","2088.64","391924.0","5016009.0","1.305255568E9"
"2015/05/11","2097.38","11.86","0.57","2106.12","2110.79","2097.38","329704.0","5040356.0","1.307246124E9"
"2015/05/08","2085.52","-5.48","-0.26","2090.19","2094.06","2082.72","309505.0","4760652.0","1.300179698E9"
"2015/05/07","2091.00","-13.58","-0.65","2098.48","2099.44","2067.99","423246.0","5464314.0","1.304188947E9"
"2015/05/06","2104.58","-27.65","-1.30","2122.03","2123.22","2095.60","428092.0","5673933.0","1.313221989E9"
"2015/05/04","2132.23","5.06","0.24","2134.51","2139.30","2128.72","355620.0","4729117.0","1.33097166E9"
"2015/04/30","2127.17","-15.46","-0.72","2134.94","2136.90","2121.29","509130.0","6171207.0","1.327284545E9"
"2015/04/29","2142.63","-5.04","-0.23","2155.01","2156.24","2126.36","458065.0","6700508.0","1.336120381E9"
"2015/04/28","2147.67","-9.87","-0.46","2162.50","2164.52","2144.85","415055.0","6144217.0","1.339024328E9"
"2015/04/27","2157.54","-2.26","-0.10","2169.14","2169.14","2152.09","392339.0","6196420.0","1.345398327E9"
"2015/04/24","2159.80","-13.61","-0.63","2181.24","2189.54","2154.27","508420.0","8265327.0","1.346807973E9"
"2015/04/23","2173.41","29.52","1.38","2156.94","2174.72","2139.33","521587.0","8225131.0","1.356487315E9"
"2015/04/22","2143.89","-0.90","-0.04","2146.59","2161.23","2125.88","769387.0","8537488.0","1.338086372E9"
"2015/04/21","2144.79","-1.92","-0.09","2153.42","2153.84","2140.12","561781.0","6925599.0","1.338614031E9"
"2015/04/20","2146.71","3.21","0.15","2126.55","2146.73","2126.55","509037.0","7095217.0","1.34010049E9"
"2015/04/17","2143.50","3.60","0.17","2142.72","2144.76","2134.10","464627.0","6344547.0","1.338322786E9"
"2015/04/16","2139.90","19.94","0.94","2134.14","2139.90","2125.54","476420.0","7320104.0","1.335363966E9"
"2015/04/15","2119.96","8.24","0.39","2114.56","2122.72","2110.25","451397.0","7378687.0","1.322955333E9"
"2015/04/14","2111.72","12.80","0.61","2101.76","2111.73","2095.97","648846.0","8051715.0","1.318448528E9"
"2015/04/13","2098.92","11.16","0.53","2094.10","2099.97","2088.82","561806.0","7020313.0","1.310679792E9"
"2015/04/10","2087.76","28.89","1.40","2066.32","2089.09","2065.39","658383.0","6414643.0","1.303644135E9"
"2015/04/09","2058.87","-0.39","-0.02","2060.30","2064.46","2054.17","529862.0","6045591.0","1.285499571E9"
"2015/04/08","2059.26","12.23","0.60","2048.75","2060.19","2046.09","552684.0","6518068.0","1.28616464E9"
"2015/04/07","2047.03","0.60","0.03","2059.05","2059.09","2043.79","436233.0","4861154.0","1.27807642E9"
"2015/04/06","2046.43","1.01","0.05","2049.87","2055.45","2043.26","460493.0","4769018.0","1.276962029E9"
"2015/04/03","2045.42","16.35","0.81","2035.83","2045.94","2031.27","498636.0","4527546.0","1.275569668E9"
"2015/04/02","2029.07","0.62","0.03","2036.90","2040.45","2028.22","655864.0","6006832.0","1.265451082E9"
"2015/04/01","2028.45","-12.58","-0.62","2035.40","2039.04","2024.64","542801.0","5386245.0","1.265134363E9"
"2015/03/31","2041.03","10.99","0.54","2042.31","2046.90","2032.24","555933.0","5367292.0","1.272317323E9"
"2015/03/30","2030.04","10.24","0.51","2026.60","2033.27","2018.12","439556.0","4465390.0","1.264850793E9"
"2015/03/27","2019.80","-2.76","-0.14","2026.75","2027.25","2016.88","448964.0","5110739.0","1.258779522E9"
"2015/03/26","2022.56","-20.25","-0.99","2027.20","2036.70","2019.51","342261.0","5154957.0","1.260042046E9"
"2015/03/25","2042.81","1.44","0.07","2043.16","2046.97","2038.14","423409.0","5109071.0","1.27266359E9"
"2015/03/24","2041.37","4.78","0.23","2035.08","2041.77","2028.54","328834.0","4664616.0","1.270912537E9"
"2015/03/23","2036.59","-0.65","-0.03","2043.22","2043.92","2032.35","314897.0","4686340.0","1.267982784E9"
"2015/03/20","2037.24","-0.65","-0.03","2037.13","2040.00","2027.81","351732.0","5195223.0","1.26821995E9"
"2015/03/19","2037.89","9.44","0.47","2047.13","2047.13","2031.07","468284.0","5799017.0","1.269130014E9"
"2015/03/18","2028.45","-1.46","-0.07","2032.19","2036.13","2026.72","362009.0","5388526.0","1.263191048E9"
"2015/03/17","2029.91","42.58","2.14","1998.26","2029.91","1997.27","356554.0","5386343.0","1.263927338E9"
"2015/03/16","1987.33","1.54","0.08","1985.59","1991.79","1982.26","319163.0","4646946.0","1.237802459E9"
"2015/03/13","1985.79","15.20","0.77","1987.17","1991.87","1982.96","326707.0","4350273.0","1.237140385E9"
"2015/03/12","1970.59","-10.24","-0.52","1979.22","1988.77","1970.59","384041.0","6400260.0","1.22769904E9"
"2015/03/11","1980.83","-3.94","-0.20","1971.04","1984.60","1969.13","399532.0","5887014.0","1.233596861E9"
"2015/03/10","1984.77","-8.05","-0.40","2000.66","2003.19","1982.22","433405.0","4786369.0","1.235314121E9"
"2015/03/09","1992.82","-20.12","-1.00","2004.94","2005.81","1990.87","296747.0","4048388.0","1.240328478E9"
"2015/03/06","2012.94","14.56","0.73","2003.97","2013.73","2003.18","393347.0","4809475.0","1.253062506E9"
"2015/03/05","1998.38","0.09","0.00","1996.81","2002.48","1993.92","373683.0","4055523.0","1.243683404E9"
"2015/03/04","1998.29","-3.09","-0.15","2001.76","2003.85","1996.50","374540.0","4724947.0","1.244053793E9"
"2015/03/03","2001.38","4.57","0.23","2002.50","2003.05","1995.93","444865.0","5438365.0","1.245663369E9"
"2015/03/02","1996.81","11.01","0.55","1996.72","1999.13","1988.33","373366.0","5785660.0","1.242157728E9"
"2015/02/27","1985.80","-7.28","-0.37","1992.76","1993.34","1982.50","424548.0","5675034.0","1.235242829E9"
"2015/02/26","1993.08","2.61","0.13","1993.27","1993.43","1983.94","385656.0","5153504.0","1.240227987E9"
"2015/02/25","1990.47","14.35","0.73","1988.47","1992.03","1984.53","369498.0","5017453.0","1.238838904E9"
"2015/02/24","1976.12","7.73","0.39","1975.65","1980.38","1972.61","309544.0","4262649.0","1.229471283E9"
"2015/02/23","1968.39","6.94","0.35","1974.44","1976.96","1966.77","347581.0","4142518.0","1.22457499E9"
"2015/02/17","1961.45","3.22","0.16","1955.77","1962.97","1952.33","304531.0","3510747.0","1.220463775E9"
"2015/02/16","1958.23","0.73","0.04","1960.03","1963.44","1955.39","350944.0","3690780.0","1.218670142E9"
"2015/02/13","1957.50","15.87","0.82","1949.32","1957.50","1946.94","351080.0","4073754.0","1.218291649E9"
"2015/02/12","1941.63","-4.07","-0.21","1947.21","1947.47","1932.75","334825.0","4319340.0","1.208275844E9"
"2015/02/11","1945.70","9.84","0.51","1942.34","1948.89","1937.95","307454.0","4227731.0","1.210590445E9"
"2015/02/10","1935.86","-11.14","-0.57","1949.30","1954.20","1935.86","329203.0","4136832.0","1.205357397E9"
"2015/02/09","1947.00","-8.52","-0.44","1949.50","1952.86","1944.79","310182.0","4326855.0","1.212134056E9"
"2015/02/06","1955.52","2.68","0.14","1955.13","1955.52","1945.82","309818.0","5949733.0","1.217108796E9"
"2015/02/05","1952.84","-9.95","-0.51","1961.15","1962.15","1945.42","395653.0","4334613.0","1.215349284E9"
"2015/02/04","1962.79","10.83","0.55","1963.37","1970.27","1961.57","348032.0","5028816.0","1.221801023E9"
"2015/02/03","1951.96","-0.72","-0.04","1960.11","1960.35","1940.74","369978.0","4659076.0","1.214680337E9"
"2015/02/02","1952.68","3.42","0.18","1947.91","1956.10","1944.58","364831.0","4375860.0","1.215563731E9"
"2015/01/30","1949.26","-1.76","-0.09","1964.13","1964.13","1948.60","441477.0","5889623.0","1.213492316E9"
"2015/01/29","1951.02","-10.56","-0.54","1950.83","1960.12","1946.20","391034.0","5334660.0","1.21446259E9"
"2015/01/28","1961.58","9.18","0.47","1946.71","1963.53","1943.59","400930.0","5333257.0","1.220210452E9"
"2015/01/27","1952.40","16.72","0.86","1941.90","1952.41","1940.72","466962.0","4619118.0","1.21452654E9"
"2015/01/26","1935.68","-0.41","-0.02","1928.26","1936.40","1924.14","330607.0","3969674.0","1.204518131E9"
"2015/01/23","1936.09","15.27","0.79","1945.36","1945.36","1930.65","367702.0","4644549.0","1.205486406E9"
"2015/01/22","1920.82","-0.41","-0.02","1926.01","1932.50","1916.56","343132.0","4597898.0","1.196156121E9"
"2015/01/21","1921.23","2.92","0.15","1917.33","1921.88","1909.86","300843.0","4401216.0","1.196688635E9"
"2015/01/20","1918.31","15.69","0.82","1908.62","1918.85","1907.97","280895.0","3636919.0","1.193690149E9"
"2015/01/19","1902.62","14.49","0.77","1902.81","1912.42","1900.26","281120.0","3583091.0","1.183896613E9"
"2015/01/16","1888.13","-26.01","-1.36","1907.07","1907.07","1885.62","298733.0","4008277.0","1.174782572E9"
"2015/01/15","1914.14","0.48","0.03","1914.06","1919.69","1908.60","266544.0","3892782.0","1.191087315E9"
"2015/01/14","1913.66","-3.48","-0.18","1919.31","1925.68","1913.51","297517.0","4526793.0","1.190978917E9"
"2015/01/13","1917.14","-3.81","-0.20","1915.03","1920.77","1910.27","338989.0","4873084.0","1.193106587E9"
"2015/01/12","1920.95","-3.75","-0.19","1918.18","1924.66","1917.88","311915.0","3581796.0","1.195196342E9"
"2015/01/09","1924.70","20.05","1.05","1919.80","1929.10","1915.85","308781.0","4406669.0","1.197321954E9"
