일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2017/12/28","2467.49","30.82","1.26","2439.31","2467.51","2437.26","220336.0","4274352.0","1.605820912E9"
"2017/12/27","2436.67","9.33","0.38","2420.86","2436.68","2411.48","194850.0","4845394.0","1.584816761E9"
"2017/12/26","2427.34","-13.20","-0.54","2447.67","2457.19","2427.34","224641.0","5641603.0","1.57838611E9"
"2017/12/22","2440.54","10.71","0.44","2437.59","2444.57","2426.94","230413.0","4801820.0","1.587459773E9"
"2017/12/21","2429.83","-42.54","-1.72","2471.34","2471.73","2429.83","247330.0","5351502.0","1.579690639E9"
"2017/12/20","2472.37","-6.16","-0.25","2473.82","2484.50","2470.62","236176.0","4748794.0","1.607733542E9"
"2017/12/19","2478.53","-3.35","-0.13","2487.83","2498.67","2470.49","308391.0","5239923.0","1.612412731E9"
"2017/12/18","2481.88","-0.19","-0.01","2488.83","2488.83","2477.29","324358.0","4477139.0","1.614248576E9"
"2017/12/15","2482.07","12.59","0.51","2488.39","2495.08","2475.99","340759.0","6047302.0","1.614080829E9"
"2017/12/14","2469.48","-11.07","-0.45","2486.57","2514.61","2469.48","317787.0","8276523.0","1.606804196E9"
"2017/12/13","2480.55","19.55","0.79","2462.42","2481.92","2457.70","254953.0","5121323.0","1.613324381E9"
"2017/12/12","2461.00","-10.49","-0.42","2471.23","2471.43","2455.39","281191.0","5292539.0","1.601445482E9"
"2017/12/11","2471.49","7.49","0.30","2467.81","2471.99","2457.98","240138.0","4613094.0","1.607943365E9"
"2017/12/08","2464.00","2.02","0.08","2470.09","2473.17","2459.02","406382.0","5484859.0","1.602767069E9"
"2017/12/07","2461.98","-12.39","-0.50","2479.55","2480.85","2452.40","404854.0","6307570.0","1.598885756E9"
"2017/12/06","2474.37","-35.75","-1.42","2510.19","2510.47","2474.29","507624.0","6651308.0","1.605164242E9"
"2017/12/05","2510.12","8.45","0.34","2490.73","2513.68","2487.15","395430.0","5926806.0","1.62783954E9"
"2017/12/04","2501.67","26.26","1.06","2486.72","2501.67","2476.29","323847.0","6056436.0","1.622966082E9"
"2017/12/01","2475.41","-0.96","-0.04","2488.92","2488.92","2472.75","288568.0","5740174.0","1.606563651E9"
"2017/11/30","2476.37","-36.53","-1.45","2502.22","2506.32","2474.28","339022.0","9397572.0","1.607169301E9"
"2017/11/29","2512.90","-1.29","-0.05","2517.26","2524.41","2508.66","301209.0","5277563.0","1.630844154E9"
"2017/11/28","2514.19","6.38","0.25","2512.52","2521.06","2500.93","348243.0","6518926.0","1.631775248E9"
"2017/11/27","2507.81","-36.52","-1.44","2544.74","2546.71","2506.69","284887.0","6257121.0","1.627300681E9"
"2017/11/24","2544.33","7.18","0.28","2539.79","2544.33","2533.98","297938.0","4477301.0","1.652408594E9"
"2017/11/23","2537.15","-3.36","-0.13","2542.34","2544.58","2532.45","391292.0","5174189.0","1.647721422E9"
"2017/11/22","2540.51","9.81","0.39","2546.61","2553.22","2535.19","485671.0","7600112.0","1.649978496E9"
"2017/11/21","2530.70","3.03","0.12","2533.85","2539.88","2525.96","484887.0","7019797.0","1.64252334E9"
"2017/11/20","2527.67","-6.32","-0.25","2536.80","2542.62","2523.52","404260.0","5868466.0","1.640426169E9"
"2017/11/17","2533.99","-0.80","-0.03","2546.05","2559.10","2533.99","362192.0","6649669.0","1.644529849E9"
"2017/11/16","2534.79","16.54","0.66","2522.42","2538.28","2514.51","302931.0","5633182.0","1.645491389E9"
"2017/11/15","2518.25","-8.39","-0.33","2525.60","2526.61","2511.76","398215.0","7283457.0","1.634963776E9"
"2017/11/14","2526.64","-3.71","-0.15","2532.55","2532.95","2520.99","287772.0","5999102.0","1.640671062E9"
"2017/11/13","2530.35","-12.60","-0.50","2548.27","2552.28","2527.20","266531.0","6175704.0","1.644648379E9"
"2017/11/10","2542.95","-7.62","-0.30","2541.18","2547.61","2534.60","291525.0","5517622.0","1.65257727E9"
"2017/11/09","2550.57","-1.83","-0.07","2559.93","2559.93","2536.54","293540.0","6931784.0","1.657645911E9"
"2017/11/08","2552.40","6.96","0.27","2534.48","2558.74","2533.73","277039.0","5716550.0","1.658856803E9"
"2017/11/07","2545.44","-3.97","-0.16","2548.30","2554.13","2540.67","253922.0","5665742.0","1.654339823E9"
"2017/11/06","2549.41","-8.56","-0.33","2557.29","2559.90","2529.94","221187.0","5433362.0","1.65721853E9"
"2017/11/03","2557.97","11.61","0.46","2558.37","2558.37","2539.72","292767.0","5515019.0","1.663024032E9"
"2017/11/02","2546.36","-10.11","-0.40","2560.34","2561.63","2542.02","527728.0","6255077.0","1.658388201E9"
"2017/11/01","2556.47","33.04","1.31","2535.97","2556.47","2535.83","361796.0","7567835.0","1.664901461E9"
"2017/10/31","2523.43","21.50","0.86","2500.21","2528.32","2498.05","313788.0","7694499.0","1.642285252E9"
"2017/10/30","2501.93","5.30","0.21","2513.87","2513.87","2497.42","342006.0","7020595.0","1.626538442E9"
"2017/10/27","2496.63","16.00","0.64","2485.44","2499.15","2479.67","511226.0","6342962.0","1.624402401E9"
"2017/10/26","2480.63","-11.87","-0.48","2489.60","2495.99","2480.63","646883.0","7143283.0","1.613241151E9"
"2017/10/25","2492.50","2.01","0.08","2495.87","2497.41","2481.48","599435.0","5088791.0","1.621564444E9"
"2017/10/24","2490.49","0.44","0.02","2489.31","2497.35","2487.17","232007.0","4624483.0","1.620755283E9"
"2017/10/23","2490.05","0.51","0.02","2497.65","2500.33","2485.48","274201.0","4759872.0","1.620087219E9"
"2017/10/20","2489.54","16.48","0.67","2477.30","2489.54","2476.88","313211.0","5648569.0","1.619603667E9"
"2017/10/19","2473.06","-9.85","-0.40","2485.72","2490.94","2468.67","236625.0","6891246.0","1.608466684E9"
"2017/10/18","2482.91","-1.46","-0.06","2481.53","2490.58","2475.67","244245.0","5826518.0","1.616101959E9"
"2017/10/17","2484.37","4.32","0.17","2484.96","2487.88","2478.76","199049.0","5322692.0","1.616936986E9"
"2017/10/16","2480.05","6.43","0.26","2483.17","2487.71","2470.24","224415.0","6175084.0","1.613827897E9"
"2017/10/13","2473.62","-1.14","-0.05","2473.65","2479.73","2468.14","234801.0","6823930.0","1.610209162E9"
"2017/10/12","2474.76","16.60","0.68","2461.70","2474.76","2459.48","256211.0","6281852.0","1.61091416E9"
"2017/10/11","2458.16","24.35","1.00","2442.49","2458.16","2439.81","201771.0","6086394.0","1.600875567E9"
"2017/10/10","2433.81","39.34","1.64","2425.63","2443.20","2421.10","221745.0","7507848.0","1.583765606E9"
"2017/09/29","2394.47","21.33","0.90","2378.66","2394.47","2378.66","184191.0","4667350.0","1.558243982E9"
"2017/09/28","2373.14","0.57","0.02","2374.10","2379.54","2365.67","194772.0","4712786.0","1.544474429E9"
"2017/09/27","2372.57","-1.75","-0.07","2376.89","2377.18","2368.92","202619.0","4598483.0","1.54430491E9"
"2017/09/26","2374.32","-6.08","-0.26","2371.62","2381.31","2365.34","319125.0","5853154.0","1.545785411E9"
"2017/09/25","2380.40","-8.31","-0.35","2388.77","2392.44","2374.69","339346.0","4855653.0","1.550628202E9"
"2017/09/22","2388.71","-17.79","-0.74","2404.35","2409.30","2381.81","333617.0","6124476.0","1.555336612E9"
"2017/09/21","2406.50","-5.70","-0.24","2412.01","2415.13","2401.89","335339.0","5730119.0","1.56707076E9"
"2017/09/20","2412.20","-3.85","-0.16","2420.82","2429.12","2405.78","303286.0","5630704.0","1.570621056E9"
"2017/09/19","2416.05","-2.16","-0.09","2419.30","2422.05","2411.68","254586.0","5357248.0","1.572876462E9"
"2017/09/18","2418.21","32.14","1.35","2390.58","2418.24","2389.65","273478.0","5218020.0","1.573692545E9"
"2017/09/15","2386.07","8.41","0.35","2368.44","2386.07","2365.37","298739.0","6430145.0","1.552342857E9"
"2017/09/14","2377.66","17.48","0.74","2365.54","2377.66","2358.43","314263.0","6750768.0","1.54678159E9"
"2017/09/13","2360.18","-5.29","-0.22","2370.54","2373.61","2360.17","318872.0","6032999.0","1.536059857E9"
"2017/09/12","2365.47","6.39","0.27","2372.02","2372.45","2359.12","333574.0","5000743.0","1.539474472E9"
"2017/09/11","2359.08","15.36","0.66","2354.86","2369.72","2354.35","243613.0","4928978.0","1.535384685E9"
"2017/09/08","2343.72","-2.47","-0.11","2350.19","2351.73","2340.63","214593.0","4588620.0","1.524638755E9"
"2017/09/07","2346.19","26.37","1.14","2328.94","2349.79","2328.92","277036.0","4697149.0","1.525680811E9"
"2017/09/06","2319.82","-6.80","-0.29","2324.84","2325.56","2314.31","252682.0","5336840.0","1.508357064E9"
"2017/09/05","2326.62","-3.03","-0.13","2340.62","2340.62","2319.94","320428.0","4951325.0","1.512278525E9"
"2017/09/04","2329.65","-28.04","-1.19","2316.89","2344.82","2316.89","248495.0","4422729.0","1.514396696E9"
"2017/09/01","2357.69","-5.50","-0.23","2367.45","2370.25","2351.37","280060.0","4811929.0","1.532592218E9"
"2017/08/31","2363.19","-9.10","-0.38","2373.96","2377.02","2355.29","265050.0","5351568.0","1.535629495E9"
"2017/08/30","2372.29","7.55","0.32","2368.13","2372.29","2363.43","305637.0","4652673.0","1.540964342E9"
"2017/08/29","2364.74","-5.56","-0.23","2356.20","2364.74","2332.85","223090.0","4427622.0","1.535858093E9"
"2017/08/28","2370.30","-8.21","-0.35","2376.38","2383.46","2366.23","226869.0","4035801.0","1.538875605E9"
"2017/08/25","2378.51","2.67","0.11","2381.47","2384.59","2372.67","341961.0","4664555.0","1.544754034E9"
"2017/08/24","2375.84","9.44","0.40","2370.12","2382.72","2368.29","295531.0","4743851.0","1.543913764E9"
"2017/08/23","2366.40","1.07","0.05","2376.53","2379.59","2360.71","228616.0","4072478.0","1.538226997E9"
"2017/08/22","2365.33","10.33","0.44","2360.29","2369.02","2359.97","251864.0","4036931.0","1.536995836E9"
"2017/08/21","2355.00","-3.37","-0.14","2363.38","2363.38","2351.96","207225.0","3860617.0","1.530386008E9"
"2017/08/18","2358.37","-3.30","-0.14","2340.19","2362.43","2340.19","201479.0","4395554.0","1.53277821E9"
"2017/08/17","2361.67","13.41","0.57","2351.61","2364.50","2346.74","255766.0","4696031.0","1.53465287E9"
"2017/08/16","2348.26","14.04","0.60","2355.74","2358.46","2343.72","270521.0","6169012.0","1.525670168E9"
"2017/08/14","2334.22","14.51","0.63","2336.02","2341.78","2327.80","214025.0","4657451.0","1.515575561E9"
"2017/08/11","2319.71","-39.76","-1.69","2323.06","2335.12","2310.20","318581.0","6322990.0","1.503626801E9"
"2017/08/10","2359.47","-8.92","-0.38","2360.95","2371.50","2339.06","283873.0","6293549.0","1.529764543E9"
"2017/08/09","2368.39","-26.34","-1.10","2379.70","2387.53","2366.33","234073.0","4693572.0","1.535593315E9"
"2017/08/08","2394.73","-4.02","-0.17","2404.68","2410.22","2383.94","252854.0","4623604.0","1.55306123E9"
"2017/08/07","2398.75","3.30","0.14","2402.57","2412.13","2395.74","244124.0","4428447.0","1.555176613E9"
"2017/08/04","2395.45","8.60","0.36","2389.74","2400.33","2383.45","273566.0","5084022.0","1.552978143E9"
"2017/08/03","2386.85","-40.78","-1.68","2423.21","2423.55","2374.11","303575.0","6500832.0","1.547313042E9"
"2017/08/02","2427.63","4.67","0.19","2431.94","2434.47","2424.18","261570.0","5346439.0","1.574478572E9"
"2017/08/01","2422.96","20.25","0.84","2397.12","2432.62","2394.27","264036.0","5605202.0","1.573327445E9"
"2017/07/31","2402.71","1.72","0.07","2392.02","2403.90","2388.39","277570.0","5646475.0","1.560654852E9"
"2017/07/28","2400.99","-42.25","-1.73","2433.46","2434.38","2399.06","318652.0","7019672.0","1.559499858E9"
"2017/07/27","2443.24","8.73","0.36","2443.28","2448.24","2435.49","426498.0","5397119.0","1.58748799E9"
"2017/07/26","2434.51","-5.39","-0.22","2446.82","2446.96","2429.62","336109.0","6474045.0","1.581850204E9"
"2017/07/25","2439.90","-11.63","-0.47","2450.76","2453.17","2437.14","275200.0","5406743.0","1.585492893E9"
"2017/07/24","2451.53","1.47","0.06","2451.41","2451.53","2443.65","233408.0","4637011.0","1.593346329E9"
"2017/07/21","2450.06","8.22","0.34","2438.78","2451.59","2437.84","250132.0","5207298.0","1.592877224E9"
"2017/07/20","2441.84","11.90","0.49","2436.06","2443.69","2427.95","251917.0","5452699.0","1.589860931E9"
"2017/07/19","2429.94","3.90","0.16","2430.09","2430.09","2419.64","270965.0","5100349.0","1.581150486E9"
"2017/07/18","2426.04","0.94","0.04","2425.07","2426.16","2419.17","260662.0","4801381.0","1.578631568E9"
"2017/07/17","2425.10","10.47","0.43","2427.76","2430.34","2419.91","254205.0","4928676.0","1.578499325E9"
"2017/07/14","2414.63","5.14","0.21","2418.27","2421.48","2411.34","258766.0","5288841.0","1.571230354E9"
"2017/07/13","2409.49","17.72","0.74","2405.76","2422.26","2402.92","289261.0","6169865.0","1.568027438E9"
"2017/07/12","2391.77","-4.23","-0.18","2395.41","2399.28","2390.45","268926.0","5352347.0","1.555980342E9"
"2017/07/11","2396.00","13.90","0.58","2386.42","2396.46","2382.69","284462.0","4942134.0","1.558253116E9"
"2017/07/10","2382.10","2.23","0.09","2386.30","2389.87","2378.04","296262.0","4924609.0","1.549196906E9"
"2017/07/07","2379.87","-7.94","-0.33","2376.29","2385.02","2372.83","314370.0","5489141.0","1.540538453E9"
"2017/07/06","2387.81","-0.54","-0.02","2390.31","2392.50","2380.82","301473.0","4804356.0","1.546895514E9"
"2017/07/05","2388.35","7.83","0.33","2377.01","2390.29","2375.63","333721.0","4786070.0","1.546865701E9"
"2017/07/04","2380.52","-13.96","-0.58","2395.24","2398.02","2376.41","411776.0","4899735.0","1.541800096E9"
"2017/07/03","2394.48","2.69","0.11","2397.66","2399.90","2384.55","310992.0","4782703.0","1.551236137E9"
"2017/06/30","2391.79","-3.87","-0.16","2382.15","2391.81","2381.40","343530.0","5100038.0","1.549261008E9"
"2017/06/29","2395.66","13.10","0.55","2396.81","2402.80","2393.57","445132.0","5519871.0","1.55228749E9"
"2017/06/28","2382.56","-9.39","-0.39","2382.91","2390.89","2380.75","361177.0","6018053.0","1.543678169E9"
"2017/06/27","2391.95","3.29","0.14","2386.76","2397.14","2383.47","358034.0","6473502.0","1.550600184E9"
"2017/06/26","2388.66","10.06","0.42","2381.09","2390.70","2377.88","325674.0","5213754.0","1.548384049E9"
"2017/06/23","2378.60","8.23","0.35","2371.54","2380.94","2369.17","256259.0","5863390.0","1.541919022E9"
"2017/06/22","2370.37","12.84","0.54","2364.22","2370.39","2354.10","299232.0","6829007.0","1.536651532E9"
"2017/06/21","2357.53","-11.70","-0.49","2358.23","2359.97","2346.19","360345.0","6466060.0","1.528474847E9"
"2017/06/20","2369.23","-1.67","-0.07","2382.54","2382.54","2365.45","360734.0","7143556.0","1.536241745E9"
"2017/06/19","2370.90","9.07","0.38","2364.02","2377.20","2356.84","290945.0","5421942.0","1.536693704E9"
"2017/06/16","2361.83","0.18","0.01","2364.20","2365.37","2355.29","329179.0","5965450.0","1.530672371E9"
"2017/06/15","2361.65","-10.99","-0.46","2373.36","2378.04","2350.37","334886.0","5882836.0","1.530333177E9"
"2017/06/14","2372.64","-2.06","-0.09","2384.54","2387.29","2366.92","392998.0","6795165.0","1.53738789E9"
"2017/06/13","2374.70","16.83","0.71","2358.92","2375.81","2358.92","322082.0","5665179.0","1.538262978E9"
"2017/06/12","2357.87","-23.82","-1.00","2370.69","2374.70","2353.35","327234.0","5782164.0","1.527605656E9"
"2017/06/09","2381.69","18.12","0.77","2371.22","2385.15","2367.81","520558.0","7227366.0","1.542997368E9"
"2017/06/08","2363.57","3.43","0.15","2361.64","2365.52","2347.62","417080.0","8406803.0","1.530882224E9"
"2017/06/07","2360.14","-8.48","-0.36","2364.96","2369.43","2356.71","376208.0","6272490.0","1.528313192E9"
"2017/06/05","2368.62","-3.10","-0.13","2376.66","2376.83","2363.61","326412.0","5196274.0","1.53377873E9"
"2017/06/02","2371.72","27.11","1.16","2353.77","2372.65","2353.45","399499.0","6157842.0","1.535433298E9"
"2017/06/01","2344.61","-2.77","-0.12","2348.31","2351.31","2335.63","336691.0","5389574.0","1.517531128E9"
"2017/05/31","2347.38","3.70","0.16","2339.25","2355.23","2338.25","555939.0","8244272.0","1.519224319E9"
"2017/05/30","2343.68","-9.29","-0.39","2356.54","2358.69","2332.16","508844.0","5623193.0","1.516704036E9"
"2017/05/29","2352.97","-2.33","-0.10","2362.59","2371.67","2344.25","316178.0","5628671.0","1.523018713E9"
"2017/05/26","2355.30","12.37","0.53","2344.39","2364.80","2341.61","312875.0","6152425.0","1.524825782E9"
"2017/05/25","2342.93","25.59","1.10","2325.49","2343.72","2321.26","369280.0","6263938.0","1.516672032E9"
"2017/05/24","2317.34","5.60","0.24","2319.37","2322.54","2312.93","409560.0","5671779.0","1.501367989E9"
"2017/05/23","2311.74","7.71","0.33","2308.69","2326.57","2303.15","341085.0","5626904.0","1.497923583E9"
"2017/05/22","2304.03","15.55","0.68","2300.68","2305.21","2292.95","340061.0","5827433.0","1.515797523E9"
"2017/05/19","2288.48","1.66","0.07","2286.78","2293.82","2282.13","421134.0","5928742.0","1.5052986E9"
"2017/05/18","2286.82","-6.26","-0.27","2271.27","2288.85","2267.08","378315.0","5914401.0","1.504833396E9"
"2017/05/17","2293.08","-2.25","-0.10","2291.56","2295.87","2283.01","394821.0","5709042.0","1.508979342E9"
"2017/05/16","2295.33","4.68","0.20","2306.73","2309.00","2283.84","368138.0","6542753.0","1.509851051E9"
"2017/05/15","2290.65","4.63","0.20","2288.23","2297.31","2280.60","251594.0","4648512.0","1.50631852E9"
"2017/05/12","2286.02","-10.35","-0.45","2296.06","2296.51","2283.38","335338.0","6493662.0","1.503064885E9"
"2017/05/11","2296.37","26.25","1.16","2278.47","2297.67","2271.66","463460.0","7895479.0","1.495130967E9"
"2017/05/10","2270.12","-22.64","-0.99","2294.10","2323.22","2264.31","422888.0","9383779.0","1.476220933E9"
"2017/05/08","2292.76","51.52","2.30","2245.61","2292.76","2244.23","281761.0","6795938.0","1.487320271E9"
"2017/05/04","2241.24","21.57","0.97","2224.91","2241.24","2224.91","261919.0","4790759.0","1.454577899E9"
"2017/05/02","2219.67","14.23","0.65","2213.61","2229.74","2212.87","295140.0","4826500.0","1.441151796E9"
"2017/04/28","2205.44","-4.02","-0.18","2214.36","2217.04","2202.20","268642.0","5842676.0","1.430873638E9"
"2017/04/27","2209.46","1.62","0.07","2201.72","2211.59","2199.76","386107.0","6551274.0","1.432679121E9"
"2017/04/26","2207.84","10.99","0.50","2202.37","2210.61","2200.73","397526.0","5509195.0","1.430107693E9"
"2017/04/25","2196.85","23.11","1.06","2175.70","2196.85","2174.11","275897.0","5106632.0","1.422832247E9"
"2017/04/24","2173.74","8.70","0.40","2175.50","2177.89","2166.83","374714.0","4402841.0","1.407333069E9"
"2017/04/21","2165.04","15.89","0.74","2161.24","2169.46","2156.64","281540.0","4837703.0","1.40185201E9"
"2017/04/20","2149.15","10.75","0.50","2138.19","2150.43","2134.05","268316.0","5132502.0","1.393644196E9"
"2017/04/19","2138.40","-10.06","-0.47","2144.98","2148.03","2133.82","344221.0","4892976.0","1.386926683E9"
"2017/04/18","2148.46","2.70","0.13","2155.36","2155.36","2139.31","291399.0","3971075.0","1.393614544E9"
"2017/04/17","2145.76","10.88","0.51","2140.87","2150.70","2138.70","259304.0","3750130.0","1.392064303E9"
"2017/04/14","2134.88","-13.73","-0.64","2138.28","2141.61","2127.80","383688.0","3408417.0","1.385279447E9"
"2017/04/13","2148.61","19.70","0.93","2130.64","2148.61","2125.87","357583.0","4396072.0","1.394108754E9"
"2017/04/12","2128.91","5.06","0.24","2128.17","2129.82","2122.94","427358.0","3970631.0","1.381534908E9"
"2017/04/11","2123.85","-9.47","-0.44","2129.23","2136.55","2117.82","489309.0","4209404.0","1.378255108E9"
"2017/04/10","2133.32","-18.41","-0.86","2148.83","2148.83","2128.35","512917.0","4050059.0","1.384038381E9"
"2017/04/07","2151.73","-1.02","-0.05","2154.87","2155.70","2142.51","408457.0","4143351.0","1.395556937E9"
"2017/04/06","2152.75","-8.10","-0.37","2152.64","2153.83","2143.30","510164.0","4204111.0","1.3966292E9"
"2017/04/05","2160.85","-0.25","-0.01","2161.90","2164.85","2146.98","571691.0","4910758.0","1.40216863E9"
"2017/04/04","2161.10","-6.41","-0.30","2165.23","2166.94","2156.89","522093.0","4619289.0","1.402046554E9"
"2017/04/03","2167.51","7.28","0.34","2166.04","2171.33","2161.26","398514.0","4066025.0","1.405883015E9"
"2017/03/31","2160.23","-4.41","-0.20","2166.62","2166.93","2159.80","441640.0","4479971.0","1.400961585E9"
"2017/03/30","2164.64","-2.34","-0.11","2170.18","2174.16","2159.16","643564.0","4574158.0","1.403835585E9"
"2017/03/29","2166.98","3.67","0.17","2172.31","2172.31","2162.04","626793.0","5356116.0","1.403913277E9"
"2017/03/28","2163.31","7.65","0.35","2166.58","2169.14","2157.71","393970.0","5076568.0","1.401036286E9"
"2017/03/27","2155.66","-13.29","-0.61","2161.17","2165.25","2153.14","395863.0","5291302.0","1.395348806E9"
"2017/03/24","2168.95","-3.77","-0.17","2171.36","2179.34","2163.34","358673.0","5127078.0","1.403733238E9"
"2017/03/23","2172.72","4.42","0.20","2174.09","2182.42","2170.56","358608.0","5152409.0","1.406409944E9"
"2017/03/22","2168.30","-10.08","-0.46","2159.97","2170.00","2158.96","394426.0","5586038.0","1.404264981E9"
"2017/03/21","2178.38","21.37","0.99","2162.95","2181.99","2160.25","303941.0","5620095.0","1.410500369E9"
"2017/03/20","2157.01","-7.57","-0.35","2160.32","2160.57","2151.51","264947.0","4117273.0","1.396118874E9"
"2017/03/17","2164.58","14.50","0.67","2150.47","2164.59","2148.86","302788.0","4979595.0","1.401543225E9"
"2017/03/16","2150.08","17.08","0.80","2154.98","2156.85","2143.01","402424.0","5163958.0","1.391689013E9"
"2017/03/15","2133.00","-0.78","-0.04","2128.42","2135.38","2127.26","374700.0","4974871.0","1.380664798E9"
"2017/03/14","2133.78","16.19","0.76","2127.12","2135.50","2124.42","365075.0","5287892.0","1.380724236E9"
"2017/03/13","2117.59","20.24","0.97","2102.37","2122.88","2100.91","382129.0","4657807.0","1.369779491E9"
"2017/03/10","2097.35","6.29","0.30","2088.67","2102.05","2082.31","500861.0","5570688.0","1.356493259E9"
"2017/03/09","2091.06","-4.35","-0.21","2098.29","2100.08","2090.73","408229.0","5110475.0","1.352384164E9"
"2017/03/08","2095.41","1.36","0.06","2092.27","2101.56","2088.19","381442.0","4517061.0","1.355519188E9"
"2017/03/07","2094.05","12.69","0.61","2080.77","2096.79","2079.16","277830.0","3962687.0","1.354747806E9"
"2017/03/06","2081.36","2.61","0.13","2073.20","2083.80","2067.68","431445.0","4655902.0","1.346355445E9"
"2017/03/03","2078.75","-23.90","-1.14","2090.92","2091.59","2072.09","425936.0","5129278.0","1.344318883E9"
"2017/03/02","2102.65","11.01","0.53","2105.19","2112.58","2096.31","434713.0","6172420.0","1.360136704E9"
"2017/02/28","2091.64","6.12","0.29","2087.26","2094.41","2084.36","399822.0","5051497.0","1.351894956E9"
"2017/02/27","2085.52","-8.60","-0.41","2095.47","2097.24","2084.08","343702.0","4170047.0","1.347849638E9"
"2017/02/24","2094.12","-13.51","-0.64","2106.43","2107.83","2090.05","385395.0","5176798.0","1.353364623E9"
"2017/02/23","2107.63","1.02","0.05","2106.15","2108.99","2103.11","430851.0","4592956.0","1.36284657E9"
"2017/02/22","2106.61","3.68","0.17","2106.42","2108.98","2101.56","312219.0","4246790.0","1.36237377E9"
"2017/02/21","2102.93","18.54","0.89","2085.97","2108.48","2085.00","292539.0","3976165.0","1.359938502E9"
"2017/02/20","2084.39","3.81","0.18","2084.16","2085.59","2077.13","297203.0","3320494.0","1.34815467E9"
"2017/02/17","2080.58","-1.26","-0.06","2072.57","2081.18","2072.57","301517.0","4782724.0","1.345089249E9"
"2017/02/16","2081.84","-2.02","-0.10","2088.09","2092.59","2078.35","330467.0","4331135.0","1.34622399E9"
"2017/02/15","2083.86","9.29","0.45","2073.60","2087.69","2069.89","338045.0","4735314.0","1.347225063E9"
"2017/02/14","2074.57","-4.08","-0.20","2079.30","2081.59","2068.16","332366.0","4462092.0","1.341796937E9"
"2017/02/13","2078.65","3.57","0.17","2074.94","2078.66","2070.36","289685.0","3988195.0","1.344539475E9"
"2017/02/10","2075.08","9.20","0.45","2075.80","2080.74","2072.23","314676.0","4885929.0","1.342535858E9"
"2017/02/09","2065.88","0.80","0.04","2067.15","2072.69","2062.12","236009.0","4269100.0","1.337008144E9"
"2017/02/08","2065.08","-10.13","-0.49","2072.58","2072.58","2052.29","266722.0","4467660.0","1.336445528E9"
"2017/02/07","2075.21","-2.45","-0.12","2077.80","2079.23","2071.05","271809.0","4170985.0","1.343105536E9"
"2017/02/06","2077.66","4.50","0.22","2085.73","2088.37","2073.03","315315.0","3900502.0","1.345054595E9"
"2017/02/03","2073.16","2.15","0.10","2075.90","2079.85","2064.05","392584.0","4913325.0","1.341966582E9"
"2017/02/02","2071.01","-9.47","-0.46","2080.23","2092.45","2067.76","825477.0","5707494.0","1.340777645E9"
"2017/02/01","2080.48","12.91","0.62","2075.31","2082.70","2073.97","452528.0","4532425.0","1.346350614E9"
"2017/01/31","2067.57","-16.02","-0.77","2077.66","2079.97","2067.57","288275.0","4596318.0","1.338409357E9"
"2017/01/26","2083.59","16.65","0.81","2074.77","2088.60","2068.50","257922.0","4425645.0","1.349672535E9"
"2017/01/25","2066.94","1.18","0.06","2075.33","2077.72","2062.96","310239.0","4220571.0","1.338421915E9"
"2017/01/24","2065.76","-0.23","-0.01","2070.22","2072.66","2058.59","312411.0","3789740.0","1.336601476E9"
"2017/01/23","2065.99","0.38","0.02","2067.62","2073.80","2058.91","444863.0","3774413.0","1.336676441E9"
"2017/01/20","2065.61","-7.18","-0.35","2065.54","2072.32","2064.00","392647.0","4082436.0","1.335497553E9"
"2017/01/19","2072.79","2.25","0.11","2085.61","2091.02","2065.03","415669.0","4136854.0","1.339900119E9"
"2017/01/18","2070.54","-1.33","-0.06","2073.77","2075.23","2058.35","530133.0","4054751.0","1.338084297E9"
"2017/01/17","2071.87","7.70","0.37","2067.52","2078.80","2065.53","601435.0","4215229.0","1.33691333E9"
"2017/01/16","2064.17","-12.62","-0.61","2077.03","2080.05","2058.93","683932.0","4769155.0","1.331939879E9"
"2017/01/13","2076.79","-10.35","-0.50","2077.12","2080.94","2073.44","518284.0","4727083.0","1.340353348E9"
"2017/01/12","2087.14","11.97","0.58","2077.69","2087.14","2073.89","555842.0","4727251.0","1.347878921E9"
"2017/01/11","2075.17","30.05","1.47","2048.08","2079.70","2047.56","335532.0","4534399.0","1.340531933E9"
"2017/01/10","2045.12","-3.66","-0.18","2043.30","2046.78","2039.50","512663.0","3869790.0","1.320784087E9"
"2017/01/09","2048.78","-0.34","-0.02","2053.18","2053.18","2046.47","398291.0","3878373.0","1.322945087E9"
"2017/01/06","2049.12","7.17","0.35","2048.11","2051.84","2045.66","455351.0","3511655.0","1.322374578E9"
"2017/01/05","2041.95","-3.69","-0.18","2045.52","2046.50","2039.49","541344.0","4479782.0","1.317577589E9"
"2017/01/04","2045.64","1.67","0.08","2046.29","2046.29","2040.61","371488.0","4098880.0","1.320293636E9"
"2017/01/03","2043.97","17.81","0.88","2034.31","2044.07","2028.47","268127.0","3725113.0","1.319218839E9"
"2017/01/02","2026.16","-0.30","-0.01","2022.23","2031.79","2015.68","229875.0","2616791.0","1.308042051E9"
